# bin    Ex    Popul.    J= 0.0-   J= 0.0+   J= 1.0-   J= 1.0+   J= 2.0-   J= 2.0+   J= 3.0-   J= 3.0+   J= 4.0-   J= 4.0+   J= 5.0-   J= 5.0+   J= 6.0-   J= 6.0+   J= 7.0-   J= 7.0+   J= 8.0-   J= 8.0+   J= 9.0-   J= 9.0+
#
71 4.8500515 10.0 0.180276977913 0.380417818208 1.06792488798 1.37256478659 1.27198829351 1.03837663007 1.11902425139 0.996003524108 0.960022339219 0.217764379847 0.58276897701 0.160620145363 0.394999919488 0.0533186832223 0.0932064310467 0.0344119587633 0.0573402627319 0.0104935121151 0.00269138782899 0.00578483359452
72 4.9500515 10.0 0.186124554901 0.359829404577 1.11122957182 1.30077359621 1.3276212824 0.991750167298 1.15846005657 0.952952840425 0.995650702842 0.214317425783 0.6035338652 0.157876676468 0.403568409943 0.0525182107503 0.0814201789906 0.0338536481059 0.0501248821463 0.0102014006523 0.00256535222286 0.00562777269319
73 5.0500515 10.0 0.191745003548 0.339796309439 1.15414850096 1.23069748295 1.38308835472 0.945386278371 1.19631299922 0.909903651436 1.0301273286 0.210252416915 0.623627321003 0.154682170555 0.412453783973 0.0515307196058 0.0713493039492 0.0331763261929 0.0439527314362 0.00987928825919 0.00243631769583 0.00545371116394
74 5.1500515 10.0 0.197157348933 0.320321559713 1.19683380898 1.16238255425 1.43853665928 0.899447081715 1.23252021625 0.867027077844 1.06339232895 0.205613393254 0.643004411045 0.15107165735 0.421505055874 0.0503692205987 0.0626857416891 0.0323910002885 0.0386367716413 0.00953217722389 0.00230628482618 0.00526565030781
75 5.2500515 10.0 0.202383577687 0.301404113579 1.23947739912 1.09584266567 1.49414706813 0.854055497465 1.26700160569 0.824457049246 1.09536360986 0.200439351184 0.661602076642 0.147075134253 0.430582162822 0.0490467139422 0.0551854291025 0.0315046702941 0.0340299644909 0.00916206738085 0.00217525341702 0.00506459002474
76 5.3500515 10.0 0.20745173671 0.283035020638 1.28232054233 1.03106800505 1.55014389577 0.809298699137 1.2996514418 0.782293739394 1.12593240219 0.194764346172 0.679329454508 0.142719642073 0.43954917459 0.0475752142435 0.0486553326245 0.0305263456875 0.0300152896757 0.00877296151658 0.00204422404696 0.00485253183749
77 5.4500515 10.0 0.212397792013 0.265201209644 1.32566701344 0.968030319911 1.6068148592 0.765235513164 1.33033249211 0.740608986482 1.15495449833 0.18861735214 0.696063416106 0.138030161895 0.448264991988 0.0459657160825 0.042939405583 0.0294630229062 0.0264987187685 0.00836785854229 0.00191519649916 0.00463147518935
78 5.5500515 10.0 0.217267792528 0.247889723046 1.36991510088 0.906689770211 1.66453129564 0.721900085838 1.35886304319 0.699448937263 1.18223914029 0.182023419641 0.711634103384 0.133025730562 0.456568693624 0.0442292327376 0.0379116281428 0.0283217103877 0.0234022395943 0.0079487606964 0.00178717103227 0.00440242131172
79 5.6500515 10.0 0.222122791141 0.231080589281 1.41558112828 0.846990466851 1.72377858867 0.679301525766 1.38499840336 0.658837702439 1.20752759071 0.175004592909 0.725815670176 0.127723380153 0.464277367113 0.0423747755925 0.0334679819972 0.0271084153598 0.0206628410591 0.00751766982438 0.0016621480974 0.00416637122368
80 5.7500515 10.0 0.227039753484 0.214753738659 1.46335887344 0.788865160262 1.78520545797 0.637425651359 1.4084043342 0.618773110659 1.23047063687 0.167571841434 0.738302983826 0.122134088276 0.471159917809 0.0404103378939 0.029523438636 0.0258281334038 0.0182305058398 0.00707758460849 0.0015391271319 0.00392532423178
81 5.8500515 10.0 0.23212768813 0.198885155049 1.51419138138 0.732228795834 1.84969494675 0.59622743253 1.42861386038 0.579225136955 1.2505852946 0.159734171744 0.748681049496 0.116265859458 0.476924341635 0.0383409215782 0.0260049815796 0.0244838656706 0.0160592237128 0.00662850509209 0.00141810805983 0.00367928036116
82 5.9500515 10.0 0.237534532403 0.183444767756 1.56939723005 0.67697111719 1.91848452652 0.555626671616 1.44495056856 0.540125592741 1.26718419602 0.151483543255 0.756380644093 0.110112663841 0.481184490441 0.0361725176072 0.0228515904707 0.0230796063406 0.0141129822636 0.00617342967071 0.0013000904863 0.00342923867501
83 6.0500515 10.0 0.243474460628 0.168393693 1.63089156161 0.622945557043 1.99336757884 0.515486733408 1.45640348162 0.501348835651 1.27926023302 0.14279606755 0.760604298373 0.103660582447 0.483411696643 0.0339011527232 0.0200102706522 0.0216133724492 0.0123587847828 0.00571136267153 0.00118507525228 0.0031752016253
